2026-01-15 00:49:19,061 | INFO | Searching for new target...
2026-01-15 00:50:31,254 | INFO | Searching for new target...
2026-01-15 00:51:36,824 | INFO | Cooldown expired for KRW-HBAR
2026-01-15 00:51:41,734 | INFO | Searching for new target...
2026-01-15 00:52:55,411 | INFO | Searching for new target...
2026-01-15 00:54:11,421 | INFO | DEFENSE: Sudden drop detected for KRW-MOVE (-1.22%). Selling...
2026-01-15 00:54:13,801 | INFO | Sell order executed for KRW-MOVE. Reason: Sudden Drop, PnL: -122 KRW (-1.22%)
2026-01-15 00:54:15,805 | INFO | Cooldown set for KRW-MOVE until 01:24:15
2026-01-15 00:54:15,806 | INFO | Searching for new target...
2026-01-15 00:55:22,327 | INFO | Best target KRW-XPL score (18) is too low (min 20). Skipping.
2026-01-15 00:55:26,394 | INFO | Searching for new target...
2026-01-15 00:56:29,177 | INFO | Target found: 브레비스 (KRW-BREV) Score: 20
2026-01-15 00:56:29,815 | INFO | Market buy order placed for KRW-BREV. Slot occupied.
2026-01-15 00:56:34,611 | INFO | Order KRW-BREV canceled but partially filled (20.96436058). Treating as success.
2026-01-15 00:56:36,277 | INFO | Searching for new target...
2026-01-15 00:57:45,594 | INFO | Searching for new target...
2026-01-15 00:58:55,389 | INFO | Searching for new target...
2026-01-15 01:00:06,476 | INFO | Searching for new target...
2026-01-15 01:01:18,772 | INFO | Searching for new target...
2026-01-15 01:02:33,681 | INFO | Searching for new target...
2026-01-15 01:03:49,560 | INFO | Searching for new target...
2026-01-15 01:05:03,087 | INFO | DEFENSE: Sudden drop detected for KRW-DRIFT (-1.11%). Selling...
2026-01-15 01:05:05,234 | INFO | Sell order executed for KRW-DRIFT. Reason: Sudden Drop, PnL: -183 KRW (-1.83%)
2026-01-15 01:05:07,237 | INFO | Cooldown set for KRW-DRIFT until 01:35:07
2026-01-15 01:05:08,638 | INFO | Searching for new target...
2026-01-15 01:06:15,467 | INFO | Target found: 칠리즈 (KRW-CHZ) Score: 28
2026-01-15 01:06:16,202 | INFO | Market buy order placed for KRW-CHZ. Slot occupied.
2026-01-15 01:06:17,204 | INFO | Cooldown expired for KRW-ME
2026-01-15 01:06:21,328 | INFO | Order KRW-CHZ canceled but partially filled (123.76237623). Treating as success.
2026-01-15 01:06:23,129 | INFO | Searching for new target...
2026-01-15 01:07:41,335 | INFO | Searching for new target...
2026-01-15 01:08:57,186 | INFO | Searching for new target...
2026-01-15 01:10:12,057 | INFO | Searching for new target...
2026-01-15 01:11:28,023 | INFO | Searching for new target...
2026-01-15 01:12:42,218 | INFO | Searching for new target...
2026-01-15 01:13:56,789 | INFO | Searching for new target...
2026-01-15 01:15:09,523 | INFO | Searching for new target...
2026-01-15 01:16:22,932 | INFO | Searching for new target...
2026-01-15 01:17:36,617 | INFO | Searching for new target...
2026-01-15 01:18:48,690 | INFO | Searching for new target...
2026-01-15 01:20:01,001 | INFO | Searching for new target...
2026-01-15 01:21:13,498 | INFO | Searching for new target...
2026-01-15 01:22:24,269 | INFO | Searching for new target...
2026-01-15 01:23:35,552 | INFO | Searching for new target...
2026-01-15 01:24:44,565 | INFO | Cooldown expired for KRW-MOVE
2026-01-15 01:24:48,638 | INFO | Searching for new target...
2026-01-15 01:25:59,539 | INFO | Searching for new target...
2026-01-15 01:27:11,875 | INFO | Searching for new target...
2026-01-15 01:28:22,690 | INFO | Searching for new target...
2026-01-15 01:29:33,774 | INFO | Searching for new target...
2026-01-15 01:30:46,643 | INFO | Searching for new target...
2026-01-15 01:32:01,782 | INFO | Searching for new target...
2026-01-15 01:33:13,734 | INFO | Searching for new target...
2026-01-15 01:34:25,549 | INFO | Searching for new target...
2026-01-15 01:35:34,754 | INFO | Cooldown expired for KRW-DRIFT
2026-01-15 01:35:39,992 | INFO | Searching for new target...
2026-01-15 01:36:50,778 | INFO | Searching for new target...
2026-01-15 01:38:03,908 | INFO | Searching for new target...
2026-01-15 01:39:13,528 | INFO | Searching for new target...
2026-01-15 01:40:26,086 | INFO | PROFIT: Trailing stop triggered for KRW-CHZ. High: 81.3, Curr: 81.1. Selling...
2026-01-15 01:40:28,257 | INFO | Sell order executed for KRW-CHZ. Reason: Trailing Stop, PnL: 37 KRW (0.37%)
2026-01-15 01:40:30,260 | INFO | Cooldown set for KRW-CHZ until 02:10:30
2026-01-15 01:40:30,261 | INFO | Searching for new target...
2026-01-15 01:41:36,314 | INFO | Target found: 이더리움 (KRW-ETH) Score: 23
2026-01-15 01:41:36,972 | INFO | Market buy order placed for KRW-ETH. Slot occupied.
2026-01-15 01:41:41,891 | INFO | Order KRW-ETH canceled but partially filled (0.00201857). Treating as success.
2026-01-15 01:41:43,691 | INFO | Searching for new target...
2026-01-15 01:42:56,504 | INFO | Searching for new target...
2026-01-15 01:44:04,324 | INFO | Target found: 샌드박스 (KRW-SAND) Score: 25
2026-01-15 01:44:05,023 | INFO | Market buy order placed for KRW-SAND. Slot occupied.
2026-01-15 01:44:11,150 | INFO | Order KRW-SAND canceled but partially filled (52.35602094). Treating as success.
2026-01-15 01:44:12,834 | INFO | Searching for new target...
2026-01-15 01:45:28,572 | INFO | Searching for new target...
2026-01-15 01:46:40,074 | INFO | Searching for new target...
2026-01-15 01:47:48,311 | INFO | Searching for new target...
2026-01-15 01:48:57,186 | INFO | Searching for new target...
2026-01-15 01:50:04,395 | INFO | PROFIT: Trailing stop triggered for KRW-BTC. High: 142628000.0, Curr: 142401000.0. Selling...
2026-01-15 01:50:06,313 | INFO | Sell order executed for KRW-BTC. Reason: Trailing Stop, PnL: 46 KRW (0.35%)
2026-01-15 01:50:08,316 | INFO | Cooldown set for KRW-BTC until 02:20:08
2026-01-15 01:50:11,847 | INFO | Searching for new target...
2026-01-15 01:51:17,468 | INFO | Target found: 엑시인피니티 (KRW-AXS) Score: 20
2026-01-15 01:51:18,258 | INFO | Market buy order placed for KRW-AXS. Slot occupied.
2026-01-15 01:51:24,228 | INFO | Order KRW-AXS canceled but partially filled (5.37634408). Treating as success.
2026-01-15 01:51:25,943 | INFO | Searching for new target...
2026-01-15 01:52:40,701 | INFO | Searching for new target...
2026-01-15 01:53:57,164 | INFO | Searching for new target...
2026-01-15 01:55:10,179 | INFO | Searching for new target...
2026-01-15 01:56:27,158 | INFO | Searching for new target...
2026-01-15 01:57:41,174 | INFO | Searching for new target...
2026-01-15 01:58:58,501 | INFO | Searching for new target...
2026-01-15 02:00:10,490 | INFO | Searching for new target...
2026-01-15 02:01:23,019 | INFO | Searching for new target...
2026-01-15 02:02:35,824 | INFO | Searching for new target...
2026-01-15 02:03:48,324 | INFO | Searching for new target...
2026-01-15 02:05:01,829 | INFO | Searching for new target...
2026-01-15 02:06:13,957 | INFO | Searching for new target...
2026-01-15 02:07:25,789 | INFO | Searching for new target...
2026-01-15 02:08:37,688 | INFO | Searching for new target...
2026-01-15 02:09:50,437 | INFO | Searching for new target...
2026-01-15 02:10:56,231 | INFO | Cooldown expired for KRW-CHZ
2026-01-15 02:11:01,843 | INFO | Searching for new target...
2026-01-15 02:12:14,630 | INFO | Searching for new target...
2026-01-15 02:13:47,571 | INFO | Searching for new target...
2026-01-15 02:14:59,912 | INFO | Searching for new target...
2026-01-15 02:16:25,826 | INFO | Searching for new target...
2026-01-15 02:17:44,057 | INFO | Searching for new target...
2026-01-15 02:19:00,922 | INFO | Searching for new target...
2026-01-15 02:20:15,796 | INFO | Cooldown expired for KRW-BTC
2026-01-15 02:20:21,384 | INFO | Searching for new target...
2026-01-15 02:21:34,528 | INFO | Searching for new target...
2026-01-15 02:22:51,144 | INFO | Searching for new target...
2026-01-15 02:24:15,424 | INFO | Searching for new target...
2026-01-15 02:25:41,283 | INFO | Searching for new target...
2026-01-15 02:27:06,166 | INFO | Searching for new target...
2026-01-15 02:28:25,667 | INFO | EXIT STRATEGY Check: KRW-AXS fell to -1.51%. Current Score: 3
2026-01-15 02:28:25,667 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 02:28:25,669 | INFO | Searching for new target...
2026-01-15 02:29:40,108 | INFO | Searching for new target...
2026-01-15 02:30:56,711 | INFO | EXIT STRATEGY Check: KRW-AXS fell to -1.61%. Current Score: 3
2026-01-15 02:30:56,712 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 02:30:56,713 | INFO | Searching for new target...
2026-01-15 02:32:12,174 | INFO | EXIT STRATEGY Check: KRW-AXS fell to -1.67%. Current Score: 8
2026-01-15 02:32:12,174 | INFO | -> STOP: Score 8 < 20.0. Skip Add-buy.
2026-01-15 02:32:12,176 | INFO | Searching for new target...
2026-01-15 02:33:26,908 | INFO | EXIT STRATEGY Check: KRW-SAND fell to -1.57%. Current Score: 0
2026-01-15 02:33:26,908 | INFO | -> STOP: Score 0 < 20.0. Skip Add-buy.
2026-01-15 02:33:30,267 | INFO | EXIT STRATEGY Check: KRW-AXS fell to -1.83%. Current Score: 3
2026-01-15 02:33:30,268 | INFO | -> STOP: Score 3 < 20.0. Skip Add-buy.
2026-01-15 02:33:30,269 | INFO | Searching for new target...
2026-01-15 02:34:45,372 | INFO | EXIT STRATEGY Check: KRW-SAND fell to -1.57%. Current Score: 20
2026-01-15 02:34:45,373 | INFO | -> COND MET: Score 20 >= 20.0. Executing Add-buy...
2026-01-15 02:34:48,806 | INFO | Add-buy complete for KRW-SAND.
2026-01-15 02:34:51,884 | INFO | EXIT STRATEGY Check: KRW-AXS fell to -1.77%. Current Score: 13
2026-01-15 02:34:51,885 | INFO | -> STOP: Score 13 < 20.0. Skip Add-buy.
2026-01-15 02:34:51,887 | INFO | Searching for new target...
2026-01-15 02:36:06,001 | INFO | DEFENSE: Stop loss triggered for KRW-AXS (-2.15%). Selling...
2026-01-15 02:36:07,878 | INFO | Sell order executed for KRW-AXS. Reason: Stop Loss, PnL: -215 KRW (-2.15%)
2026-01-15 02:36:09,888 | INFO | Cooldown set for KRW-AXS until 03:06:09
2026-01-15 02:36:09,890 | INFO | Searching for new target...
2026-01-15 02:37:16,515 | INFO | Target found: 엑셀라 (KRW-AXL) Score: 33
2026-01-15 02:37:17,245 | INFO | Market buy order placed for KRW-AXL. Slot occupied.
2026-01-15 02:37:23,243 | INFO | Order KRW-AXL canceled but partially filled (83.33333333). Treating as success.
2026-01-15 02:37:24,961 | INFO | Searching for new target...
2026-01-15 02:38:37,551 | INFO | DEFENSE: Sudden drop detected for KRW-SAND (-1.06%). Selling...
2026-01-15 02:38:39,481 | INFO | Sell order executed for KRW-SAND. Reason: Sudden Drop, PnL: -368 KRW (-1.84%)
2026-01-15 02:38:41,485 | INFO | Cooldown set for KRW-SAND until 03:08:41
2026-01-15 02:38:42,931 | INFO | Searching for new target...
2026-01-15 02:39:54,613 | INFO | Target found: 헤데라 (KRW-HBAR) Score: 30
2026-01-15 02:39:55,402 | INFO | Market buy order placed for KRW-HBAR. Slot occupied.
2026-01-15 02:40:02,271 | INFO | Order KRW-HBAR canceled but partially filled (54.64480874). Treating as success.
2026-01-15 02:40:03,930 | INFO | Searching for new target...
2026-01-15 02:41:20,296 | INFO | Searching for new target...
2026-01-15 02:42:41,401 | INFO | Searching for new target...
2026-01-15 02:44:01,254 | INFO | PROFIT: Trailing stop triggered for KRW-HBAR. High: 184.0, Curr: 183.0. Selling...
2026-01-15 02:44:03,569 | INFO | Sell order executed for KRW-HBAR. Reason: Trailing Stop, PnL: 0 KRW (0.00%)
2026-01-15 02:44:05,572 | INFO | Cooldown set for KRW-HBAR until 03:14:05
